ticker,company,score,tier,ATRpct,AVWAP252,EMA20,EMA200,EMA50,EMA50_slope_5d,MACD_hist,RSI14,SMA20,SMA200,SMA50,avg_dollar_vol_20d,avg_vol_20d,d20,d5,dist_to_52w_low,drawdown_pct,is_20d_high,liq_tier,price,r120,r60,vol_vs20,vsEMA200,vsEMA50,vsSMA20,vsSMA200,vsSMA50
ORLY,O'Reilly Automotive,20.6192,large,1.53,86.91,100.92421396554019,89.71678180628454,97.2082452289189,1.2734626261172277,-0.191,66,101.43,89.12,95.3,481251416.53,4654269.0,5.88,1.83,39.85,-1.0,False,large,103.4,12.72,14.25,-54.37,15.251570462324548,6.369577762153766,1.94,16.03,8.5
PAC,Grupo Aeroportuario del Pacifico,20.6125,small,2.14,192.1,239.4954786571579,202.55273487368916,229.9008402573333,1.9989377929007013,1.362,84,236.34,197.76,228.62,18352646.48,73753.0,13.14,-0.14,67.6,-1.21,False,small,248.84,38.24,11.06,-39.05,22.85195761744483,8.237968909320937,5.29,25.83,8.84
ENI.MI,Eni,20.5930,small,1.03,13.26,14.803675815373623,13.62954955327556,14.372777889334108,1.0344118792433354,0.001,62,14.84,13.38,14.37,149882970.88,9888044.0,5.26,1.24,37.5,0.0,True,small,15.16,13.5,17.23,-8.75,11.228914358043696,5.477174396816364,2.13,13.25,5.45
VNT,Vontier,20.5762,small,2.02,36.01,41.24904217381808,36.97820605756548,39.4176900850969,1.6484131106434985,-0.015,63,41.26,36.7,39.0,49356846.28,1169316.0,6.14,0.24,50.64,-2.25,False,small,42.21,16.77,17.89,-56.0,14.148317347493755,7.0839004235786485,2.3,15.01,8.24
GMAB,Genmab,20.5753,small,1.77,21.36,22.776077931972136,22.04695171639946,22.108621013635535,1.7453743222126672,0.218,69,22.61,21.11,21.97,27938623.87,1145730.0,4.21,4.61,35.62,-12.57,True,small,24.39,6.21,15.08,46.78,10.627538508453682,10.31895650550716,7.87,15.5,10.99
PTGX,Protagonist Therapeutics,20.5657,small,3.69,46.54,54.884637683404286,48.129083209271855,53.51481909673794,1.0909073751998122,0.196,58,54.65,46.11,54.25,33268620.53,595465.0,1.31,-0.36,59.22,-6.51,False,small,55.87,45.12,22.12,-50.34,16.08365727032359,4.4009882552431545,2.23,21.15,2.98
WSM,Williams-Sonoma,20.4906,large,2.5,163.79,196.1469894571538,170.8093811299757,184.2910612682241,2.011585334065935,-1.335,60,197.65,174.21,178.67,255946461.64,1297574.0,8.55,-2.94,55.95,-8.61,False,large,197.25,6.01,20.37,-41.1,15.479605800986175,7.031778233082608,-0.2,13.23,10.4
JKS,JinkoSolar,20.4351,small,3.84,21.35,22.559550567550893,20.249466995163033,21.749883026347504,1.388597982400741,0.041,60,22.36,20.57,21.92,9274462.05,411467.0,-3.26,-2.59,72.8,-26.81,False,small,22.54,13.56,30.63,-19.77,11.311571832404788,3.6327412551844906,0.8,9.6,2.81
TIXT.TO,TELUS International CDA,20.4257,small,3.05,4.87,5.247986824400211,5.011711928667942,5.047155959328518,0.8713732685133868,-0.017,53,5.28,4.72,5.17,942366.22,177470.0,-4.15,0.57,69.65,-14.22,False,small,5.31,35.81,40.11,-39.37,5.95181996845815,5.207765378949203,0.63,12.4,2.74
EBS.VI,Erste Group Bank,20.4102,small,1.84,59.99,83.97057821907799,66.36862634346608,78.68710593873045,2.5713779889842803,0.036,77,83.77,64.36,77.28,28043819.99,320318.0,11.67,-0.85,95.37,-0.85,False,small,87.55,47.33,23.57,-3.42,31.91473867022292,11.263464268428702,4.51,36.04,13.29
MUFG,Mitsubishi UFJ Financial Group,20.4090,small,1.08,12.74,14.783290876917654,12.912325211505458,14.212583521814487,2.0003704990801063,0.07,70,14.64,12.78,14.06,54291255.4,3549608.0,4.26,-3.81,57.13,-3.81,False,small,15.3,21.46,11.64,-49.86,18.49143937582225,7.651082412402155,4.5,19.68,8.78
COUR,Coursera,20.3931,small,3.91,8.74,11.436382896385537,8.82277577567184,10.429607199252363,2.520036823609084,-0.206,38,12.03,8.47,9.95,57314859.81,5056450.0,-8.37,-4.83,83.71,-10.75,False,small,11.34,47.78,28.22,-73.1,28.530978099536686,8.728927018583189,-5.79,33.79,13.88
ORCL,Oracle,20.3841,large,3.43,179.08,243.21201396559763,187.02600159094976,228.9115211386866,1.0651790872238331,-3.512,40,247.6,179.98,233.31,2382131876.11,10192247.0,-4.65,-5.86,90.7,-8.86,False,large,233.72,45.08,42.95,-51.56,24.966581123397003,2.10058403237825,-5.61,29.86,0.18
TCEHY,Tencent,20.3716,small,1.17,58.64,72.74302350837502,61.76782101427555,69.37481706476451,2.0530056971315602,0.228,73,72.48,60.47,68.14,130155997.48,1702498.0,8.93,1.11,64.66,-0.82,False,small,76.45,26.27,19.73,-89.47,23.769948080783298,10.198488781066594,5.48,26.43,12.19
ARIS.TO,Aris Mining,20.3314,small,4.22,7.36,9.753188228858544,7.83397282245268,9.500902416445054,0.10287047655745951,-0.082,51,9.89,7.19,9.63,8207038.25,842612.0,-2.7,2.31,103.77,-11.29,False,small,9.74,82.4,9.07,-28.34,24.330275592538708,2.5165776162598297,-1.52,35.54,1.12
BOS.TO,AirBoss of America,20.2789,small,4.27,4.28,5.117962416184979,4.4374270515854235,4.875741965624903,1.7763092097261568,0.004,62,5.12,4.16,4.87,263729.94,49949.0,5.18,2.52,51.97,-1.75,False,small,5.28,35.85,21.99,-92.24,18.98787154401871,8.29121059369442,3.2,26.92,8.35
THO,Thor Industries,20.2747,small,2.9,91.64,100.48236111225125,91.40386911498656,94.55629358578068,2.819721056804436,0.593,75,99.06,91.2,93.52,78718687.21,751025.0,9.92,-2.45,62.59,-7.64,False,small,104.82,6.47,29.69,-49.71,14.677858842207069,10.854598911396796,5.81,14.93,12.08
RMBS,Rambus,20.2645,small,4.0,53.68,71.67254026699975,59.28558447805268,67.55478864897186,1.4280511486033598,-0.827,46,72.47,58.4,67.17,97887629.52,1391438.0,11.93,-5.21,85.82,-8.39,False,small,70.35,33.06,29.73,-71.76,18.662910418034805,4.137695353548665,-2.92,20.46,4.74
EVI,EVI Industries,20.2586,small,4.73,18.85,23.96186694732362,20.039650503292354,22.729472746559075,2.1896515328609034,0.196,78,23.56,19.06,22.84,230753.28,9014.0,5.79,4.88,68.19,-7.41,True,small,25.6,51.57,42.06,-83.63,27.746738875481512,12.629097407793966,8.65,34.31,12.07
ATS.VI,AT&S Austria Technologie & Systemtechnik,20.2522,small,4.27,15.25,20.381694983344364,16.956079451706,19.383047957308467,1.5182145133040281,-0.082,66,20.38,15.19,19.22,3017385.54,150493.0,-5.87,-4.07,87.73,-10.09,False,small,20.05,71.37,18.08,-24.6,18.246674044587085,3.44090384629141,-1.64,31.96,4.33
HNGE,Hinge Health,20.2482,small,6.98,45.55,53.989310351357,,49.02688159997096,4.004087904759324,-0.004,69,52.93,,47.57,47732887.35,843188.0,23.68,-4.16,62.44,-6.51,False,small,56.61,,38.07,-62.57,,15.467266431307202,6.95,nan,19.01
SBSNY,Vend Marketplaces,20.2340,small,0.57,31.06,39.194588028088056,32.986412261100796,37.420517602083564,1.2615747129047117,-0.276,53,39.76,32.14,37.4,70953.75,1785.0,-0.35,-2.21,55.16,-3.33,False,small,39.75,41.23,20.17,-21.57,20.504163003125875,6.225147451693003,-0.04,23.69,6.28
HBM.TO,Hudbay Minerals,20.2329,small,3.02,11.99,14.325078488427264,12.422413415011324,13.72004119087082,2.578248314067033,0.241,78,13.89,12.21,13.9,30284608.69,1925277.0,13.82,3.28,81.43,0.0,True,small,15.73,57.3,26.24,-65.43,26.625958052497012,14.649801565221154,13.21,28.8,13.13
BK,Bank of New York Mellon,20.2191,large,1.73,82.03,100.93057970629359,86.03067058353061,97.05729623276595,0.9992479885870154,-0.488,58,101.78,85.14,96.33,332265540.29,3262303.0,0.92,0.84,59.77,-1.7,False,large,101.85,16.61,15.31,-49.24,18.38801128617238,4.9380149182602695,0.06,19.63,5.73
LUN.TO,Lundin Mining,20.1773,small,2.67,12.84,14.97122517591568,13.312481873637426,14.373736230456863,1.4005449264119063,-0.018,61,14.84,12.88,14.4,31549211.48,2076289.0,8.69,-2.97,66.03,-4.55,False,small,15.19,36.05,15.52,-60.85,14.103441748759149,5.678855910918523,2.37,17.96,5.52
THC,Tenet Healthcare,20.1605,large,2.17,147.87,169.95057838698568,153.59559086111813,166.07650055347344,1.4261841672867925,2.005,82,165.95,146.89,168.17,200615877.39,1121824.0,16.87,3.96,61.97,-1.71,False,large,178.83,43.57,8.6,-54.4,16.42912338655538,7.679292015440908,7.76,21.74,6.34
SKYE,Skye Bioscience,20.1272,small,8.43,3.04,3.520288224235336,3.2983215299698956,3.3815588358744444,0.514807792984362,-0.015,54,3.53,2.99,3.53,1052463.25,295636.0,-8.95,1.42,196.67,-49.07,False,small,3.56,41.83,78.89,-21.25,7.9336858960652235,5.2768907118368125,0.72,19.1,0.77
ZYME,Zymeworks,20.1267,small,4.39,12.85,13.55704358991189,12.765008874986094,13.181436637072855,1.818529331797314,0.163,75,13.25,13.23,13.19,6207531.85,431678.0,7.88,0.14,52.33,-17.36,True,small,14.38,12.87,28.05,-51.48,12.651703894844847,9.092812839202825,8.52,8.68,9.04
NMR,Nomura Holdings,20.1029,small,1.05,5.76,7.041286577228297,6.120429407974983,6.70569683798097,2.0487028945609387,0.006,74,7.02,6.07,6.63,3866918.28,537819.0,5.89,-2.57,47.59,-3.1,False,small,7.19,14.72,18.84,5.14,17.47541750308166,7.222264497195052,2.49,18.51,8.48
GXO,GXO Logistics,20.0767,small,3.12,46.2,51.5767069193041,46.69786133783726,49.352765234055056,1.5208200306687791,0.045,70,51.29,45.3,49.8,62275138.37,1191641.0,-0.7,-0.55,65.75,-17.06,False,small,52.26,37.35,27.65,-60.86,11.910906630012995,5.890723148251986,1.9,15.36,4.94
KITS.TO,KITS Eyecare,20.0352,small,3.4,10.93,16.328110651216868,12.616671210167228,15.563210041809185,1.2643736981532872,-0.063,39,16.49,11.44,15.61,742966.7,44892.0,1.85,2.54,123.65,-3.33,False,small,16.55,90.23,24.16,78.3,31.17564628824656,6.340529720667476,0.34,44.61,6.03
HMC,Honda Motor,20.0320,small,0.85,28.47,32.883430270027084,29.71723261033363,31.644636000088305,1.6616824906417138,0.097,70,32.8,28.6,31.13,33436816.28,985755.0,2.45,1.59,46.75,-1.74,False,small,33.92,26.48,14.67,-60.19,14.142526138873833,7.190362372647763,3.41,18.62,8.95
DOCS,Doximity,20.0077,small,3.79,56.81,62.395571945445596,55.65293339274454,60.673163359842846,1.4785185504218923,0.327,65,61.53,58.31,60.47,120370112.44,1868666.0,6.0,-1.1,80.43,-22.52,False,small,64.42,-5.89,24.74,-68.25,15.753107828811075,6.175443033908201,4.69,10.47,6.52
STRT,Strattec Security,20.0023,small,7.72,56.04,69.0382486617849,50.265592004565114,64.22414303558077,1.734154024013712,-0.892,56,68.82,47.97,64.8,8268375.74,125032.0,2.67,-12.86,103.29,-19.12,False,small,66.13,39.28,24.19,-53.1,31.561168112760065,2.9675085946469837,-3.91,37.85,2.05
EBR,Centrais Eletricas Brasileiras,19.9976,small,2.08,6.66,7.637820531390439,6.975767050299491,7.4279588980026,1.11103651325144,-0.002,67,7.5,6.7,7.35,11033016.83,1424534.0,12.57,-5.43,47.66,-8.23,False,small,7.74,21.09,5.95,-19.32,10.955540002840248,4.2008996856634395,3.28,15.64,5.33
AEIS,Advanced Energy Industries,19.9858,small,4.06,117.17,148.13931377658577,121.9224476559257,139.90258209120353,1.6236208292784493,-0.663,63,147.28,118.59,140.14,74338140.71,503237.0,5.11,-2.43,87.08,-9.11,False,small,147.72,37.62,27.68,-81.1,21.158984944984805,5.587758132798615,0.3,24.57,5.41
AEM.TO,Agnico Eagle Mines,19.9676,small,2.29,138.71,180.91613378878444,150.52085168529706,173.3645641360124,1.5336557066958134,-0.008,77,180.8,146.26,171.41,154896043.64,818473.0,10.19,2.66,83.69,0.0,True,small,189.25,36.55,16.42,-62.86,25.730088476828627,9.163023564333916,4.68,29.39,10.4
HCA,HCA Healthcare,19.9392,large,1.86,349.52,383.97002903199365,356.91366395595196,374.04477194721136,1.687402622638845,4.186,91,374.98,343.1,373.15,571639954.18,1405989.0,21.61,2.72,37.61,-1.54,False,large,406.58,31.16,7.64,-50.82,13.915504240873645,8.698217564548738,8.42,18.5,8.96
SYF,Synchrony Financial,19.9380,large,2.04,58.69,70.68317581640554,61.01801421100599,67.93285429087449,1.175612056789621,-0.105,67,70.69,61.79,68.34,228506589.61,3214780.0,-2.07,-0.57,63.86,-2.4,False,large,71.08,23.73,22.43,-56.76,16.49018887143512,4.63272998312434,0.55,15.03,4.01
GO,Grocery Outlet,19.9261,small,4.94,15.24,16.806699270635573,15.384301842422989,15.376518868845247,4.176972736203033,0.074,74,16.34,15.31,14.53,73427781.75,4094106.0,29.21,-2.15,63.19,-15.6,False,small,17.93,58.3,30.44,-67.56,16.54737526377128,16.606366843723166,9.75,17.17,23.42
TIH.TO,Toromont Industries,19.9163,small,1.37,119.4,139.47435026926308,123.19369122298359,132.67240120589724,1.6837322529178245,-0.364,60,140.0,119.05,130.69,20278373.89,141797.0,7.97,0.66,32.06,-0.44,False,small,143.01,19.75,20.57,-76.28,16.085489914535,7.791823092173922,2.15,20.13,9.43
ING,ING Groep,19.9004,small,0.83,18.44,24.126112360151392,19.92944448948534,23.04184239062123,1.7054646123560113,0.023,82,24.03,18.7,22.85,65415515.5,2631356.0,4.1,-0.08,73.58,-0.4,False,small,24.86,41.0,18.44,-45.64,24.74005491279996,7.890678091430825,3.43,32.95,8.8
IMP.TO,Intermap Technologies,19.8772,small,7.05,2.09,3.024730747624094,2.1919310723270065,2.7956571777487618,2.0221265275408795,-0.047,35,3.13,2.24,2.69,276296.48,91489.0,-3.51,0.33,287.18,-10.39,False,small,3.02,54.87,30.74,-68.33,37.77805507332381,8.024690009806324,-3.53,34.88,12.2
PUK,Prudential,19.8726,small,0.98,19.19,26.09245434840285,21.55201917137548,25.11997686304577,1.4032204143254345,0.051,83,25.95,20.23,25.21,23151895.62,858272.0,6.92,1.18,88.32,0.0,True,small,26.98,47.3,20.0,-27.95,25.18548626679835,7.404557524455879,3.93,33.37,6.99
VOE.VI,voestalpine,19.8510,small,3.12,20.8,26.349910940179345,22.730049780059183,24.999570308790616,2.6157235948296,0.234,83,25.91,21.57,24.53,7922310.49,281332.0,12.28,3.15,70.46,-0.56,False,small,28.16,29.8,24.43,-10.37,23.88886197998761,12.641936049989155,8.69,30.57,14.79
DXT.TO,Dexterra,19.8461,small,1.9,7.52,9.827189560366458,8.229094609239977,9.464098858258733,1.2738258593843144,-0.001,70,9.83,8.1,9.44,273992.16,27236.0,1.93,1.31,72.47,0.0,True,small,10.06,32.34,18.24,-65.8,22.249171721810136,6.296438262806836,2.33,24.27,6.6
PII,Polaris,19.8379,small,3.85,48.43,53.71413885450457,50.17589150161694,49.576408365595384,2.8064461945805697,-0.283,60,53.86,47.73,48.43,92981129.36,1739265.0,6.41,-6.59,70.13,-35.32,False,small,53.46,27.23,36.66,-43.73,6.545192123347188,7.833547774912475,-0.75,12.0,10.38
DOL.TO,Dollarama,19.8354,small,1.52,154.11,192.50027719525065,166.996468334508,188.1860937940037,0.8828271701984081,0.461,67,191.43,161.56,190.86,82890978.89,421580.0,5.79,2.24,57.34,-0.15,False,small,196.62,31.68,11.61,-47.34,17.739016855226897,4.481684079817505,2.71,21.7,3.02
OUT,Outfront Media,19.8205,small,2.9,16.98,18.13654906630987,16.672484265098344,17.491818252382696,1.7390246894302575,0.101,64,18.0,16.97,17.33,29009510.85,1537335.0,4.43,0.75,44.98,-1.43,False,small,18.87,5.46,18.01,-57.62,13.180493680248162,7.879007932349014,4.84,11.2,8.9
AGFY,Agrify,19.7674,small,8.64,13.74,27.832210932585657,21.43194460135262,26.025635056593416,3.1964919005129877,0.192,67,27.17,24.06,25.25,392588.55,13202.0,16.95,-2.42,953.74,-52.58,False,small,29.74,63.57,-1.17,-67.1,38.76482303954369,14.271947390830618,9.44,23.58,17.76
EVR,Evercore,19.7538,small,2.33,244.94,301.51833953141175,257.8134220698712,285.90798022886537,1.4520951785288227,-1.293,60,302.88,257.34,286.75,152020197.99,500758.0,0.83,-1.34,86.03,-3.59,False,small,303.58,30.6,31.11,-60.85,17.751821283271042,6.181016618349866,0.23,17.97,5.87
ABEO,Abeona Therapeutics,19.7488,small,3.95,5.88,6.674458689098531,5.885215378352757,6.394763849763099,2.096328992455776,0.042,65,6.64,5.81,6.29,4971850.7,704228.0,8.12,-0.98,68.9,-2.35,False,small,7.06,38.7,17.86,-28.37,19.961624955449953,10.402825903595247,6.36,21.6,12.22
AMKBY,AP Moller Maersk,19.7396,small,1.15,8.04,10.58510205011169,8.786386037584517,10.09908459910516,1.3554807362223809,-0.045,64,10.57,8.46,9.99,1741025.71,162865.0,-1.2,-2.91,66.43,-6.8,False,small,10.69,33.19,19.98,-97.36,21.66549425750941,5.8511778478140375,1.11,26.29,7.01
DAL,Delta Air Lines,19.7263,large,2.84,51.99,56.76416370281083,51.80549260479478,54.09366631346577,2.3467489523425256,0.271,72,55.9,54.64,53.24,411350811.71,7108188.0,5.86,-3.93,62.33,-15.46,False,large,57.87,-0.35,19.49,-50.66,11.706301958113086,6.981101381908306,3.52,5.9,8.69
IPOL.L,IP Group,19.6907,small,2.07,24.53,29.944834438788043,25.56724963637889,28.9833030613536,1.1584066874078092,0.024,69,29.79,24.37,28.87,722274.12,23544.0,2.67,1.17,67.08,-0.42,False,small,30.68,30.4,13.83,-62.56,19.997263829060152,5.854049605922174,2.99,25.86,6.25
MGTX,MeiraGTx,19.6898,small,5.75,6.55,7.917634786606681,6.609715241657072,7.592599992729316,0.6611938557711472,-0.067,54,7.93,6.62,7.65,4160045.04,529942.0,-6.21,-3.92,102.32,-11.7,False,small,7.85,21.14,53.92,-77.29,18.764571740188707,3.3901431330133347,-0.98,18.55,2.55
OLO,Olo,19.6829,small,0.56,8.38,10.192815571602424,7.980995603269127,9.745935032618371,1.0880112731996183,-0.052,28,10.28,7.81,9.74,54109260.1,5286689.0,0.94,0.24,120.58,-2.34,False,small,10.23,54.84,13.6,-53.42,28.179496751127765,4.966839669683076,-0.45,31.02,5.06
MO,Altria,19.6001,large,1.35,54.58,64.25034167912446,56.52333675505709,61.69730708288869,1.8441590948128805,0.289,92,63.74,55.86,60.88,574357468.32,8501443.0,12.9,2.64,45.4,-0.03,True,large,67.56,22.09,15.56,-57.47,19.525852291364366,9.502348148250528,6.0,20.94,10.98
LECO,Lincoln Electric,19.5958,small,1.89,199.11,236.4732078287559,205.8872392622263,225.19551671930955,1.3403453781451136,-1.288,46,238.07,201.74,223.15,83354927.06,349775.0,4.65,0.44,43.06,-2.96,False,small,238.31,19.87,24.28,-54.37,15.747824320709247,5.823598742881164,0.1,18.13,6.79
MSC,Studio City International,19.5639,small,10.91,4.84,4.66399774548749,4.409351663146764,4.325767995271607,1.759907975892272,-0.035,50,4.69,4.33,4.23,30269.81,6293.0,5.25,4.34,102.1,-43.08,False,small,4.81,85.71,67.01,96.44,9.086332129093776,11.194127961964085,2.65,11.11,13.76
SIMO,Silicon Motion Technology,19.5627,small,3.47,56.93,74.62769275701719,62.443892810442506,71.76902477517089,0.7374478907673954,-0.434,45,75.26,58.01,73.14,25601230.29,345682.0,2.4,0.53,93.2,-4.32,False,small,74.06,35.71,19.7,-63.83,18.602471221356875,3.192150418660411,-1.59,27.68,1.25
CTRE,CareTrust REIT,19.5427,small,2.03,28.95,32.91520831457637,29.030515759511893,31.53390676267949,1.7908249636093165,0.104,82,32.74,28.43,31.24,113904778.48,3303503.0,10.3,1.71,41.47,0.0,True,small,34.48,33.45,21.77,-67.5,18.771572250494973,9.342620498920295,5.3,21.29,10.38
VEEV,Veeva Systems,19.5419,large,2.09,240.67,281.82094364115784,248.47657624966098,277.654264676238,0.4177451116966102,0.092,52,282.73,243.74,282.59,298376264.65,1054296.0,-2.55,0.86,46.13,-3.27,False,large,283.01,29.26,20.69,-48.59,13.898060039124571,1.9289224064348964,0.1,16.11,0.15
KRC,Kilroy Realty,19.5218,small,2.34,35.24,37.94683472324436,34.95522027058254,36.58383561059614,1.3360877672938143,0.022,64,37.87,35.18,36.48,66798813.08,1719846.0,4.75,0.34,39.31,-6.69,False,small,38.84,15.61,21.8,-53.89,11.113589613642926,6.167107280436146,2.56,10.4,6.47
ZK,ZEEKR Intelligent Technology,19.5199,small,2.48,25.06,29.44815106448356,25.6490227017261,28.35628642112941,1.573565979116931,0.071,69,29.32,26.23,28.0,13251387.75,439078.0,1.86,2.97,99.87,-8.1,False,small,30.18,20.33,14.75,57.48,17.66530191409195,6.431426004752394,2.93,15.05,7.8
INTC,Intel,19.5157,large,4.78,21.9,22.428681986846325,22.311263834782014,21.954299842906313,2.1904779595545154,0.381,69,21.5,21.7,22.01,3236381577.41,138161655.0,13.16,-4.62,29.2,-14.48,False,large,23.42,3.01,15.0,-41.07,4.969400987000694,6.676141655992152,8.93,7.95,6.45
PFGC,Performance Food,19.5003,large,2.49,86.22,98.73271504650678,86.30990847030435,95.24963068029791,0.9743124421145666,-0.272,47,99.38,86.51,94.38,190335781.69,1911770.0,0.75,1.54,39.65,-2.47,False,large,99.56,19.95,11.85,-62.5,15.351761767021754,4.52533966684836,0.19,15.08,5.49
AHR,American Healthcare REIT,19.4939,small,2.35,29.22,40.025290124525824,31.880106981151396,38.05606360065157,1.9394638084387905,0.121,85,39.81,31.45,37.81,63064842.62,1483879.0,13.79,5.07,123.41,0.0,True,small,42.5,41.76,23.3,-21.88,33.311974219934214,11.677341214219394,6.76,35.15,12.41
NSC,Norfolk Southern,19.4722,large,1.48,250.04,279.38048121941273,249.01516694373336,269.1956722054629,1.177058865806213,-0.342,68,280.5,247.11,268.23,791306179.87,2780318.0,1.28,1.38,39.45,-0.32,False,large,284.61,17.38,17.92,-59.1,14.294242994568096,5.726068204682044,1.46,15.18,6.11
HXL,Hexcel,19.4585,small,2.17,58.66,61.102879447082266,58.401027063443024,59.323734619496584,0.8472524830146266,-0.103,65,61.17,58.68,58.96,64859350.23,1035430.0,2.79,1.47,32.73,-10.59,False,small,62.64,3.61,21.66,-18.04,7.258387651217224,5.590115662430883,2.4,6.74,6.24
TDW,Tidewater,19.4469,small,5.57,52.23,55.06039497449616,53.07442545399197,51.455823655402824,2.4354182474478625,-0.104,65,55.06,47.9,51.03,60011881.85,1037998.0,11.42,3.17,79.16,-36.02,False,small,57.81,42.23,40.91,-66.7,8.922516834615779,12.348799209105632,5.01,20.7,13.29
JXN,Jackson Financial,19.4404,small,2.72,86.9,92.1132876412123,86.21438270584305,88.94002889312453,1.562579975276135,0.424,71,90.97,87.17,88.44,57265861.26,602608.0,7.77,0.62,36.38,-14.2,False,small,95.03,9.41,16.85,-53.91,10.225228108673212,6.847278084644581,4.46,9.02,7.45
AX,Axos Financial,19.4158,small,1.79,70.88,85.99957371166289,74.37840155327099,82.25015424730864,1.2631879197009033,-0.323,56,86.16,73.04,82.1,30134600.22,350940.0,1.36,-2.49,52.36,-3.86,False,small,85.87,29.85,22.27,-63.7,15.450182051167838,4.401020017308732,-0.34,17.56,4.59
ACAD,ACADIA Pharmaceuticals,19.4026,small,2.82,18.63,24.297429197902495,19.837412572662984,22.96446193217662,2.048547072262652,-0.02,65,24.25,18.97,22.95,45199907.94,1810531.0,7.38,-1.44,77.06,-1.91,False,small,24.97,37.47,13.37,-76.28,25.87327056155495,8.733224726738854,2.93,31.63,8.78
AEP,American Electric Power,19.3977,large,1.24,100.41,111.39936620389582,102.31792119919987,108.32640991582433,0.8719796208811026,-0.198,54,111.91,100.74,106.88,402605829.44,3543130.0,4.35,1.46,29.17,-0.38,False,large,113.63,7.32,12.67,-67.37,11.05581375014153,4.895934507842403,1.54,12.79,6.31
RMNI,Rimini Street,19.3648,small,3.93,3.15,4.183018020924349,3.463988710015229,4.1024274496973785,-0.03430195228405486,-0.014,53,4.23,3.27,4.15,1632302.88,389107.0,-10.36,3.58,163.84,-19.94,False,small,4.2,13.07,32.33,-64.27,21.247508337910716,2.3784101364137333,-0.76,28.35,1.03
TH,Target Hospitality,19.3598,small,3.99,7.58,8.106139638608232,7.774859604896708,7.749444176162063,2.283755385436148,0.102,75,7.97,7.81,7.63,3993439.36,448953.0,12.59,11.19,76.14,-18.09,False,small,8.9,60.27,22.35,-40.94,14.471520416840256,14.846946409100447,11.6,13.83,16.51
KBCA.BR,KBC Ancora,19.3552,small,1.34,53.82,66.96565609074452,55.78776586842016,63.67580015522902,1.8512591118152288,-0.027,81,66.71,54.3,62.43,4084362.71,59108.0,9.86,0.14,61.32,-1.43,False,small,69.1,33.6,14.18,-35.98,23.862282212515538,8.51846357886017,3.57,27.26,10.68
INSG,Inseego,19.3404,small,6.82,11.61,8.362416099005275,9.334773030078017,8.02140628704802,4.1169594610953375,0.314,81,7.87,9.75,7.83,2785005.94,275419.0,37.39,17.44,58.0,-49.03,True,small,10.11,6.33,30.14,-36.03,8.30472221899865,26.03774996816186,28.5,3.73,29.09
GHC,Graham Holdings,19.3135,small,1.79,924.52,1010.5044394948403,923.9175733119894,972.3275447713944,2.2350912220182373,8.874,89,994.13,933.27,956.55,46169733.16,43288.0,16.09,0.14,46.83,-1.12,False,small,1066.57,10.73,15.01,-25.47,15.439951658960327,9.692459679393629,7.29,14.28,11.5
FAST,Fastenal,19.3039,large,1.71,39.35,47.8135353670638,40.87767837464767,45.5957706069117,1.8563887345706132,0.064,79,47.63,40.27,45.0,284164528.16,5767894.0,3.66,0.79,53.65,-1.27,False,large,49.27,33.1,19.36,-43.48,20.53032843116953,8.058268002013635,3.43,22.36,9.48
NET,Cloudflare,19.2920,large,4.22,134.57,198.64065219495123,149.1312932525261,189.70352403763718,0.8658496922790748,-2.092,44,201.88,142.26,192.88,569433928.53,2946237.0,-2.59,-3.8,154.14,-10.33,False,large,193.27,35.24,19.32,-62.61,29.597213156820978,1.8800262042866667,-4.26,35.86,0.2
IX,ORIX,19.2751,small,0.9,21.19,24.681442025834848,21.860921931124782,23.396007471201923,2.3322974382625317,0.063,83,24.38,21.29,23.08,4739217.5,186363.0,10.18,-1.74,39.34,-2.31,False,small,25.43,24.87,21.33,-40.62,16.326292551247313,8.693759100999232,4.31,19.42,10.19
ATLC,Atlanticus,19.2284,small,4.01,53.2,57.79196262981812,51.236593924176546,55.076077275684014,3.097882307028388,0.932,88,55.44,53.73,54.28,2773673.77,44629.0,23.71,1.3,103.37,-3.04,False,small,62.15,26.12,25.94,-60.17,21.30002258146564,12.843911684028209,12.1,15.66,14.5
PODD,Insulet,19.2117,large,2.7,270.01,309.60380417292845,277.04096355776187,301.73704379468506,1.8959052445402191,3.996,78,303.78,279.71,300.51,229860601.46,697435.0,13.56,2.59,82.4,-1.03,False,large,329.58,20.88,1.86,-56.38,18.96435666680172,9.22755650256204,8.49,17.83,9.67
SYENS.BR,Syensqo,19.2076,small,2.2,69.49,74.97636013367263,69.28599700527877,71.71779877012389,1.8975378606521431,0.111,73,74.49,68.97,70.63,11926485.5,154809.0,8.05,-0.93,45.3,-6.29,False,small,77.04,17.4,14.13,-34.18,11.191298862496657,7.421032604382205,3.42,11.7,9.08
POW.TO,Power Corp of Canada,19.1731,small,1.41,46.73,56.57019746150506,49.41726673382176,54.76195851113354,1.1824254162369652,-0.014,69,56.64,48.74,54.41,86119577.09,1488413.0,4.59,0.77,54.99,0.0,True,small,57.86,20.22,13.26,-64.2,17.08458161325206,5.657287600911132,2.15,18.71,6.33
